STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KNA,St. Kitts and Nevis,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,6.511114909,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBR,Liberia,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,6.933626184,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCA,St. Lucia,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,12.38441742,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LKA,Sri Lanka,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,3.990986347,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAR,Morocco,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,152.0692983,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDG,Madagascar,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,9.374063141,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MEX,Mexico,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,117.738384,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MHL,Marshall Islands,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,8.9797191,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLT,Malta,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,4.347114513,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,5.986479417,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,1.995493138,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,11.97295877,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MRT,Mauritania,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,39.62043366,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MSR,Montserrat,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,6.96977024,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MTQ,Martinique,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,6.546824308,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MUS,Mauritius,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,0.99774658,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MYS,Malaysia,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,7.471663742,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NAM,Namibia,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,1.995493156,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NCL,New Caledonia,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,69.59870541,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NFK,Norfolk Island (Aus.),UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,41.78713199,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NGA,Nigeria,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,9.191484403,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NIC,Nicaragua,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,5.497999996,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NOR,Norway,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,3017.020689,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NZL,New Zealand,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,831.9741521,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OMN,Oman,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,4.988732835,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,32.92563696,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,8.979719081,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,174.3522554,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PLW,Palau,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,3.242420936,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,1.99549315,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRI,Puerto Rico,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,33.81458965,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,369.7930662,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RUS,Russian Federation,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,17.94827632,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,6.984226091,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,4.193738997,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SGS,South Georgia and the South Sandwich Islands,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,1.243538421,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SHN,"Saint Helena, Ascension and Tristan da Cunha (UK)",UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,14.36474122,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SJM,Svalbard,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,2.993239694,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SOM,Somalia,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,8.979719122,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SPM,Saint-Pierre-et-Miquelon (Fr.),UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,2.993239798,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,STP,Sao Tome and Principe,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,0.997746555,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SUR,Suriname,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,34.42256857,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWE,Sweden,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,31.05292454,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SYC,Seychelles,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,3.44559793,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TCA,Turks and Caicos Islands,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,2.993239725,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,THA,Thailand,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,3.990986376,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TLS,Timor-Leste,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,6.034965869,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TON,Tonga,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,1.995493216,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TTO,Trinidad and Tobago,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,14.0099836,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUN,Tunisia,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,11.25263764,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUV,Tuvalu,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,0.997746565,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TWN,"Taiwan, China",UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,4.125204356,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UMI,United States Minor Outlying Islands,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,9.387856854,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,URY,Uruguay,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,22.22186513,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,2137.241048,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VCT,St. Vincent and the Grenadines,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,10.27277672,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VEN,"Venezuela, RB",UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,68.05501619,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VGB,British Virgin Islands,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,7.982010002,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VIR,Virgin Islands (U.S.),UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,7.981972614,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VNM,Viet Nam,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,1.318629669,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VUT,Vanuatu,UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,18.10093216,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,WLF,Wallis-et-Futuna (Fr.),UNEP_OPH_CWC,Cold-Water Corals,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_AREA,Area: Total Area,_Z,Not Applicable,_Z,Not Applicable,2023,33.11233457,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
